date,time,condition,dew_point_fahrenheit,humidity_percentage,wind,wind_speed_mph,wind_gust_mph,pressure_in,precip._in,temperature_fahrenheit
6/2/2022,2:00:00,Haze,75,79,S,9,0,29.53,0,82
6/2/2022,2:30:00,Haze,75,79,S,7,0,29.53,0,82
6/2/2022,3:00:00,Haze,75,79,S,9,0,29.53,0,82
6/2/2022,3:30:00,Haze,75,79,S,6,0,29.53,0,82
6/2/2022,4:00:00,Haze,75,79,S,3,0,29.53,0,82
6/2/2022,4:30:00,Haze,75,79,S,5,0,29.53,0,82
6/2/2022,5:00:00,Haze,75,79,S,3,0,29.53,0,82
6/2/2022,5:30:00,Haze,75,79,S,7,0,29.53,0,82
6/2/2022,6:00:00,Haze,75,79,S,7,0,29.56,0,82
6/2/2022,6:30:00,Haze,75,79,S,7,0,29.56,0,82
6/2/2022,7:00:00,Haze,75,74,S,9,0,29.59,0,84
6/2/2022,7:30:00,Haze,75,74,SSE,9,0,29.59,0,84
6/2/2022,8:00:00,Haze,75,70,S,8,0,29.59,0,86
6/2/2022,8:30:00,Haze,75,70,S,7,0,29.59,0,86
6/2/2022,9:00:00,Haze,75,70,S,9,0,29.59,0,86
6/2/2022,9:30:00,Haze,73,66,S,9,0,29.59,0,86
6/2/2022,10:00:00,Haze,73,66,S,6,0,29.59,0,86
6/2/2022,10:30:00,Haze,73,66,S,6,0,29.59,0,86
6/2/2022,11:00:00,Haze,73,62,S,6,0,29.59,0,88
6/2/2022,11:30:00,Haze,73,62,S,5,0,29.56,0,88
6/2/2022,12:00:00,Haze,73,59,SSW,5,0,29.56,0,90
6/2/2022,12:30:00,Haze,73,59,ESE,6,0,29.56,0,90
6/2/2022,13:00:00,Haze,73,55,S,5,0,29.53,0,91
6/2/2022,13:30:00,Haze,73,55,E,6,0,29.53,0,91
6/2/2022,14:00:00,Haze,73,55,E,5,0,29.53,0,91
6/2/2022,14:30:00,Haze,75,59,E,7,0,29.5,0,91
6/2/2022,15:00:00,Haze,75,62,E,6,0,29.5,0,90
6/2/2022,15:30:00,Haze,77,66,E,6,0,29.5,0,90
6/2/2022,16:00:00,Haze,77,70,ESE,7,0,29.47,0,88
6/2/2022,16:30:00,Haze,77,70,ESE,7,0,29.47,0,88
6/2/2022,17:00:00,Haze,77,74,ESE,8,0,29.47,0,86
6/2/2022,17:30:00,Haze,79,79,SSE,9,0,29.5,0,86
6/2/2022,18:00:00,Thunder,79,84,SSE,1,0,29.5,0,84
6/2/2022,18:30:00,Thunder,79,84,ENE,7,0,29.5,0,84
6/2/2022,19:00:00,Thunder,79,84,E,7,0,29.53,0,84
6/2/2022,19:30:00,Thunder,79,84,E,7,0,29.53,0,84
6/2/2022,20:00:00,Haze,75,79,E,6,0,29.53,0,82
6/2/2022,20:30:00,Haze,75,79,CALM,0,0,29.53,0,82
6/2/2022,21:00:00,Haze,75,79,CALM,0,0,29.56,0,82
6/2/2022,21:30:00,Haze,75,79,ENE,5,0,29.56,0,82
6/2/2022,22:00:00,Haze,75,79,SSE,5,0,29.56,0,82
6/2/2022,22:30:00,Haze,75,79,E,6,0,29.56,0,82
6/2/2022,23:00:00,Haze,75,79,SE,7,0,29.56,0,82
6/2/2022,23:30:00,Drizzle,77,89,WNW,2,0,29.59,0,81
6/3/2022,0:00:00,T-Storm,77,94,N,7,0,29.56,0,79
6/3/2022,0:30:00,Thunder,75,89,N,5,0,29.56,0,79
6/3/2022,1:00:00,Haze,72,78,E,5,0,29.53,0,79
6/3/2022,1:30:00,Haze,72,78,E,5,0,29.5,0,79
6/3/2022,2:00:00,Haze,72,78,E,7,0,29.5,0,79
6/3/2022,2:30:00,Haze,73,83,SSE,9,0,29.5,0,79
6/3/2022,3:00:00,Haze,73,83,S,1,0,29.5,0,79
6/3/2022,3:30:00,Haze,73,83,SSE,7,0,29.5,0,79
6/3/2022,4:00:00,Haze,75,84,SE,3,0,29.5,0,81
6/3/2022,4:30:00,Haze,75,84,SSE,7,0,29.5,0,81
6/3/2022,5:00:00,Haze,75,84,ESE,3,0,29.5,0,81
6/3/2022,5:30:00,Haze,75,84,SE,7,0,29.53,0,81
6/3/2022,6:00:00,Haze,75,84,SSE,6,0,29.53,0,81
6/3/2022,6:30:00,Haze,75,84,SSE,9,0,29.53,0,81
6/3/2022,7:00:00,Haze,77,84,SE,7,0,29.56,0,82
6/3/2022,7:30:00,Haze,77,84,SE,8,0,29.56,0,82
6/3/2022,8:00:00,Haze,77,84,S,1,0,29.56,0,82
6/3/2022,8:30:00,Haze,77,84,S,1,0,29.56,0,82
6/3/2022,9:00:00,Rain,77,84,SSW,1,0,29.56,0,82
6/3/2022,9:30:00,Haze,77,84,SSW,1,0,29.56,0,82
6/3/2022,10:00:00,Haze,77,84,S,1,0,29.56,0,82
6/3/2022,10:30:00,Haze,75,74,S,1,0,29.56,0,84
6/3/2022,11:00:00,Haze,75,74,S,1,0,29.56,0,84
6/3/2022,11:30:00,Haze,77,74,S,1,0,29.56,0,86
6/3/2022,12:00:00,Haze,77,74,S,1,0,29.56,0,86
6/3/2022,12:30:00,Haze,77,74,S,1,0,29.53,0,86
6/3/2022,13:00:00,Haze,77,74,S,1,0,29.53,0,86
6/3/2022,13:30:00,Haze,75,70,SSW,1,0,29.53,0,86
6/3/2022,14:00:00,Haze,77,70,WSW,9,0,29.5,0,88
6/3/2022,14:30:00,Haze,77,70,S,1,0,29.5,0,88
6/3/2022,15:00:00,Haze,77,66,S,1,0,29.5,0,90
6/3/2022,15:30:00,Haze,77,66,S,1,0,29.5,0,90
6/3/2022,16:00:00,Haze,77,66,S,1,0,29.5,0,90
6/3/2022,16:30:00,Drizzle,75,70,SSE,1,0,29.5,0,86
6/3/2022,17:00:00,Rain,77,79,SSE,1,0,29.5,0,84
6/3/2022,17:30:00,T-Storm,77,79,NE,3,0,29.53,0,84
6/3/2022,18:00:00,Drizzle,77,74,ESE,6,0,29.5,0,86
6/3/2022,18:30:00,Haze,75,66,SSE,6,0,29.53,0,88
6/3/2022,19:00:00,Haze,75,66,SSE,6,0,29.53,0,88
6/3/2022,19:30:00,Haze,73,66,SSE,7,0,29.53,0,86
6/3/2022,20:00:00,Haze,73,66,SSE,8,0,29.56,0,86
6/3/2022,20:30:00,Haze,73,66,S,1,0,29.56,0,86
6/3/2022,21:00:00,Haze,73,66,SSE,1,0,29.56,0,86
6/3/2022,21:30:00,Haze,73,66,S,1,0,29.59,0,86
6/3/2022,22:00:00,Haze,73,66,S,9,0,29.59,0,86
6/3/2022,22:30:00,Haze,73,66,SE,9,0,29.59,0,86
6/3/2022,23:00:00,Haze,73,70,SSE,9,0,29.59,0,84
6/3/2022,23:30:00,Haze,73,70,SSE,1,0,29.59,0,84
6/4/2022,0:00:00,Haze,73,70,S,9,0,29.59,0,84
6/4/2022,0:30:00,Haze,73,70,S,9,0,29.56,0,84
6/4/2022,1:00:00,Haze,73,70,SSE,7,0,29.56,0,84
6/4/2022,1:30:00,Haze,73,70,S,9,0,29.56,0,84
6/4/2022,2:00:00,Haze,73,70,SSE,9,0,29.53,0,84
6/4/2022,2:30:00,Haze,73,70,S,9,0,29.53,0,84
6/4/2022,3:00:00,Haze,73,74,SSE,6,0,29.56,0,82
6/4/2022,3:30:00,Haze,73,74,SSE,9,0,29.56,0,82
6/4/2022,4:00:00,Haze,73,74,SSE,7,0,29.56,0,82
6/4/2022,4:30:00,Haze,73,74,S,9,0,29.56,0,82
6/4/2022,5:00:00,Haze,73,74,S,7,0,29.56,0,82
6/4/2022,5:30:00,Haze,73,74,S,7,0,29.56,0,82
6/4/2022,6:00:00,Haze,75,79,SSE,1,0,29.56,0,82
6/4/2022,6:30:00,Haze,75,79,SSE,1,0,29.59,0,82
6/4/2022,7:00:00,Haze,75,79,SSE,9,0,29.59,0,82
6/4/2022,7:30:00,Haze,75,79,SSE,9,0,29.59,0,82
6/4/2022,8:00:00,Haze,75,79,SSE,1,0,29.62,0,82
6/4/2022,8:30:00,Haze,75,79,SSE,9,0,29.62,0,82
6/4/2022,9:00:00,Haze,75,79,S,7,0,29.62,0,82
6/4/2022,9:30:00,Haze,77,79,S,1,0,29.62,0,84
6/4/2022,10:00:00,Haze,77,74,SSE,1,0,29.65,0,86
6/4/2022,10:30:00,Haze,77,74,S,1,0,29.65,0,86
6/4/2022,11:00:00,Haze,77,70,S,1,0,29.65,0,88
6/4/2022,11:30:00,Haze,77,66,ENE,9,0,29.62,0,90
6/4/2022,12:00:00,Rain,75,70,NNE,1,0,29.62,0,86
6/4/2022,12:30:00,Rain,75,79,NNE,1,0,29.62,0,82
6/4/2022,13:00:00,Drizzle,77,79,E,9,0,29.59,0,84
6/4/2022,13:30:00,Haze,77,74,E,7,0,29.59,0,86
6/4/2022,14:00:00,Haze,73,70,ENE,7,0,29.59,0,84
6/4/2022,14:30:00,Haze,75,70,E,6,0,29.56,0,86
6/4/2022,15:30:00,Haze,73,70,E,1,0,29.56,0,84
6/4/2022,16:00:00,Haze,73,70,E,9,0,29.56,0,84
6/4/2022,16:30:00,Haze,75,74,E,1,0,29.56,0,84
6/4/2022,17:00:00,Haze,75,74,ESE,9,0,29.53,0,84
6/4/2022,17:30:00,Haze,73,74,ESE,9,0,29.53,0,82
6/4/2022,18:00:00,Haze,73,74,ESE,1,0,29.53,0,82
6/4/2022,18:30:00,Haze,73,74,E,9,0,29.56,0,82
6/4/2022,19:00:00,Haze,73,74,ESE,1,0,29.56,0,82
6/4/2022,19:30:00,Haze,73,74,E,9,0,29.59,0,82
6/4/2022,20:00:00,Haze,72,70,E,7,0,29.59,0,82
6/4/2022,20:30:00,Haze,70,66,E,7,0,29.59,0,82
6/4/2022,21:00:00,Haze,70,66,SSE,7,0,29.59,0,82
6/4/2022,21:30:00,Haze,72,70,SE,5,0,29.62,0,82
6/4/2022,22:00:00,Haze,72,70,S,6,0,29.62,0,82
6/4/2022,22:30:00,Haze,72,70,SSE,7,0,29.59,0,82
6/4/2022,23:00:00,Haze,72,70,SE,7,0,29.59,0,82
6/4/2022,23:30:00,Haze,72,70,S,9,0,29.59,0,82
6/5/2022,0:00:00,Haze,72,70,SSE,1,0,29.59,0,82
6/5/2022,0:30:00,Haze,73,74,SSE,7,0,29.56,0,82
6/5/2022,1:00:00,Haze,73,74,SE,7,0,29.56,0,82
6/5/2022,1:30:00,Haze,72,74,S,9,0,29.56,0,81
6/5/2022,2:00:00,Haze,72,74,SSE,8,0,29.56,0,81
6/5/2022,2:30:00,Haze,72,74,S,9,0,29.56,0,81
6/5/2022,3:00:00,Haze,72,74,SSE,1,0,29.56,0,81
6/5/2022,3:30:00,Haze,72,74,S,9,0,29.56,0,81
6/5/2022,4:00:00,Haze,72,74,S,9,0,29.56,0,81
6/5/2022,4:30:00,Haze,72,74,S,9,0,29.56,0,81
6/5/2022,5:00:00,Haze,73,79,S,9,0,29.59,0,81
6/5/2022,5:30:00,Haze,73,79,S,7,0,29.59,0,81
6/5/2022,6:00:00,Drizzle,73,79,CALM,0,0,29.59,0,81
6/5/2022,6:30:00,Haze,73,79,S,9,0,29.59,0,81
6/5/2022,7:00:00,Haze,75,79,SSE,8,0,29.59,0,82
6/5/2022,7:30:00,Haze,73,74,S,1,0,29.62,0,82
6/5/2022,8:00:00,Haze,75,74,S,1,0,29.62,0,84
6/5/2022,8:30:00,Haze,73,70,S,1,0,29.62,0,84
6/5/2022,9:00:00,Haze,73,70,S,1,0,29.62,0,84
6/5/2022,9:30:00,Haze,73,66,SSE,1,0,29.65,0,86
6/5/2022,10:00:00,Haze,73,66,S,1,0,29.65,0,86
6/5/2022,10:30:00,Haze,75,66,S,1,0,29.62,0,88
6/5/2022,11:00:00,Haze,75,66,SSE,1,0,29.62,0,88
6/5/2022,11:30:00,Haze,75,62,S,1,0,29.62,0,90
6/5/2022,12:00:00,Haze,77,63,S,1,0,29.62,0,91
6/5/2022,12:30:00,Haze,77,63,S,1,0,29.59,0,91
6/5/2022,13:00:00,Haze,79,63,S,1,0,29.59,0,93
6/5/2022,13:30:00,Haze,79,63,SSE,1,0,29.56,0,93
6/5/2022,14:00:00,Haze,77,59,S,1,0,29.56,0,93
6/5/2022,14:30:00,Haze,77,59,S,1,0,29.56,0,93
6/5/2022,15:00:00,Haze,77,59,SSW,1,0,29.56,0,93
6/5/2022,15:30:00,Haze,77,59,S,1,0,29.53,0,93
6/5/2022,16:00:00,Haze,79,63,S,1,0,29.5,0,93
6/5/2022,16:30:00,Haze,77,63,S,1,0,29.5,0,91
6/5/2022,17:00:00,Haze,77,63,S,1,0,29.5,0,91
6/5/2022,17:30:00,Haze,77,63,S,1,0,29.5,0,91
6/5/2022,18:00:00,Haze,75,62,S,1,0,29.5,0,90
6/5/2022,18:30:00,Haze,75,62,S,1,0,29.53,0,90
6/5/2022,19:00:00,Haze,77,66,S,1,0,29.53,0,90
6/5/2022,19:30:00,Haze,77,66,S,1,0,29.56,0,90
6/5/2022,20:00:00,Haze,77,66,S,1,0,29.56,0,90
6/5/2022,20:30:00,Haze,77,66,S,1,0,29.59,0,90
6/5/2022,21:00:00,Haze,79,70,S,1,0,29.59,0,90
6/5/2022,21:30:00,Haze,79,75,S,1,0,29.59,0,88
6/5/2022,22:00:00,Haze,79,75,SSE,1,0,29.59,0,88
6/5/2022,22:30:00,Haze,79,75,SSE,1,0,29.62,0,88
6/5/2022,23:00:00,Haze,79,75,S,1,0,29.59,0,88
6/5/2022,23:30:00,Haze,77,74,S,1,0,29.59,0,86
6/6/2023,0:00:00,Haze,77,74,S,1,0,29.59,0,86
6/6/2023,0:30:00,Haze,77,74,S,1,0,29.59,0,86
6/6/2023,1:00:00,Haze,77,74,S,1,0,29.56,0,86
6/6/2023,1:30:00,Haze,75,74,S,1,0,29.56,0,84
6/6/2023,2:00:00,Haze,75,74,S,1,0,29.56,0,84
6/6/2023,2:30:00,Haze,75,74,S,1,0,29.56,0,84
6/6/2023,3:00:00,Haze,75,74,S,1,0,29.56,0,84
6/6/2023,3:30:00,Haze,75,74,S,1,0,29.56,0,84
6/6/2023,4:00:00,Haze,75,74,S,1,0,29.56,0,84
6/6/2023,4:30:00,Haze,75,74,S,1,0,29.56,0,84
6/6/2023,5:00:00,Haze,75,74,S,1,0,29.59,0,84
6/6/2023,5:30:00,Haze,75,74,S,1,0,29.59,0,84
6/6/2023,6:00:00,Haze,75,74,S,9,0,29.59,0,84
6/6/2023,6:30:00,Haze,75,74,S,9,0,29.59,0,84
6/6/2023,7:00:00,Haze,77,74,S,6,0,29.59,0,86
6/6/2023,7:30:00,Haze,77,74,S,8,0,29.59,0,86
6/6/2023,8:00:00,Haze,77,70,S,6,0,29.59,0,88
6/6/2023,8:30:00,Haze,77,70,SSE,1,0,29.59,0,88
6/6/2023,9:00:00,Haze,77,70,S,9,0,29.62,0,88
6/6/2023,9:30:00,Haze,77,70,S,9,0,29.62,0,88
6/6/2023,10:00:00,Haze,77,70,S,1,0,29.62,0,88
6/6/2023,10:30:00,Haze,77,66,S,1,0,29.62,0,90
6/6/2023,11:00:00,Haze,77,66,S,1,0,29.62,0,90
6/6/2023,11:30:00,Haze,79,66,S,1,0,29.59,0,91
6/6/2023,12:00:00,Haze,79,66,SSW,1,0,29.59,0,91
6/6/2023,12:30:00,Haze,77,63,S,1,0,29.59,0,91
6/6/2023,13:00:00,Haze,77,59,S,1,0,29.56,0,93
6/6/2023,13:30:00,Haze,77,59,SSW,1,0,29.56,0,93
6/6/2023,14:00:00,Haze,75,56,S,1,0,29.53,0,93
6/6/2023,14:30:00,Haze,75,56,S,1,0,29.53,0,93
6/6/2023,15:00:00,Haze,75,56,S,1,0,29.53,0,93
6/6/2023,15:30:00,Haze,75,56,S,1,0,29.5,0,93
6/6/2023,16:00:00,Haze,75,59,SSE,1,0,29.5,0,91
6/6/2023,16:30:00,Haze,77,63,S,1,0,29.5,0,91
6/6/2023,17:00:00,Haze,77,63,S,9,0,29.5,0,91
6/6/2023,17:30:00,Haze,77,63,S,1,0,29.5,0,91
6/6/2023,18:00:00,Haze,77,63,S,1,0,29.5,0,91
6/6/2023,18:30:00,Haze,77,63,S,1,0,29.5,0,91
6/6/2023,19:00:00,Haze,77,63,S,1,0,29.5,0,91
6/6/2023,19:30:00,Haze,79,66,S,1,0,29.5,0,91
6/6/2023,20:00:00,Haze,77,66,S,1,0,29.53,0,90
6/6/2023,20:30:00,Haze,77,66,S,1,0,29.53,0,90
6/6/2023,21:00:00,Haze,75,66,S,1,0,29.53,0,88
6/6/2023,21:30:00,Haze,75,66,S,9,0,29.56,0,88
6/6/2023,22:00:00,Haze,77,70,SSW,1,0,29.56,0,88
6/6/2023,22:30:00,Haze,75,66,SSW,1,0,29.56,0,88
6/6/2023,23:00:00,Haze,75,70,W,1,0,29.59,0,86
6/6/2023,23:30:00,Haze,77,74,WNW,9,0,29.59,0,86
6/7/2022,0:00:00,Haze,77,74,NNW,5,0,29.56,0,86
6/7/2022,0:30:00,Haze,77,74,NNW,5,0,29.56,0,86
6/7/2022,1:00:00,Haze,75,74,E,5,0,29.53,0,84
6/7/2022,1:30:00,Haze,75,74,E,5,0,29.53,0,84
6/7/2022,2:00:00,Haze,75,74,E,5,0,29.53,0,84
6/7/2022,2:30:00,Haze,75,74,SE,7,0,29.53,0,84
6/7/2022,3:00:00,Haze,75,74,SSE,9,0,29.53,0,84
6/7/2022,3:30:00,Haze,77,79,S,9,0,29.53,0,84
6/7/2022,4:00:00,Haze,77,79,S,1,0,29.53,0,84
6/7/2022,4:30:00,Haze,77,79,S,9,0,29.53,0,84
6/7/2022,5:00:00,Haze,75,79,S,8,0,29.53,0,82
6/7/2022,5:30:00,Haze,75,79,S,9,0,29.53,0,82
6/7/2022,6:00:00,Haze,75,79,S,7,0,29.53,0,82
6/7/2022,6:30:00,Haze,77,79,S,1,0,29.56,0,84
6/7/2022,7:00:00,Haze,77,79,S,1,0,29.56,0,84
6/7/2022,7:30:00,Haze,77,74,S,9,0,29.59,0,86
6/7/2022,8:00:00,Haze,77,74,S,1,0,29.59,0,86
6/7/2022,8:30:00,Haze,77,74,S,1,0,29.59,0,86
6/7/2022,9:00:00,Haze,77,70,S,9,0,29.59,0,88
6/7/2022,9:30:00,Haze,77,66,S,1,0,29.56,0,90
6/7/2022,10:00:00,Haze,77,66,S,1,0,29.56,0,90
6/7/2022,10:30:00,Haze,75,59,S,9,0,29.56,0,91
6/7/2022,11:00:00,Haze,75,59,S,1,0,29.56,0,91
6/7/2022,11:30:00,Haze,75,59,S,1,0,29.56,0,91
6/7/2022,12:00:00,Haze,75,56,S,1,0,29.53,0,93
6/7/2022,12:30:00,Haze,75,56,SSW,1,0,29.53,0,93
6/7/2022,13:00:00,Haze,73,52,S,1,0,29.53,0,93
6/7/2022,13:30:00,Haze,73,52,SSW,1,0,29.5,0,93
6/7/2022,14:00:00,Haze,73,55,SW,1,0,29.5,0,91
6/7/2022,14:30:00,Haze,73,55,WSW,1,0,29.47,0,91
6/7/2022,15:00:00,Haze,73,59,NNE,9,0,29.5,0,90
6/7/2022,15:30:00,Haze,73,59,ESE,7,0,29.5,0,90
6/7/2022,16:00:00,Haze,75,62,NE,6,0,29.47,0,90
6/7/2022,16:30:00,Haze,75,62,CALM,0,0,29.47,0,90
6/7/2022,17:00:00,Haze,75,62,ESE,9,0,29.47,0,90
6/7/2022,17:30:00,Haze,73,62,E,7,0,29.47,0,88
6/7/2022,18:00:00,Haze,73,62,E,9,0,29.5,0,88
6/7/2022,18:30:00,Haze,75,70,E,7,0,29.5,0,86
6/7/2022,19:00:00,Haze,75,70,ESE,7,0,29.5,0,86
6/7/2022,19:30:00,Haze,75,74,ESE,7,0,29.53,0,84
6/7/2022,20:00:00,Haze,75,74,ESE,9,0,29.53,0,84
6/7/2022,20:30:00,Haze,75,74,E,6,0,29.53,0,84
6/7/2022,21:00:00,Haze,75,74,ESE,5,0,29.56,0,84
6/7/2022,21:30:00,Haze,75,74,SSE,5,0,29.56,0,84
6/7/2022,22:00:00,Haze,75,74,SE,5,0,29.56,0,84
6/7/2022,22:30:00,Haze,75,74,SSE,5,0,29.59,0,84
6/7/2022,23:00:00,Haze,75,74,E,5,0,29.56,0,84
6/7/2022,23:30:00,Haze,75,74,SSE,6,0,29.56,0,84
6/8/2022,0:00:00,Haze,75,74,S,1,0,29.53,0,84
6/8/2022,0:30:00,Haze,75,74,S,1,0,29.53,0,84
6/8/2022,1:00:00,Haze,75,74,S,1,0,29.5,0,84
6/8/2022,1:30:00,Haze,77,79,SSE,7,0,29.5,0,84
6/8/2022,2:00:00,Haze,77,79,S,9,0,29.5,0,84
6/8/2022,2:30:00,Haze,77,79,E,7,0,29.5,0,84
6/8/2022,3:00:00,Haze,77,79,ENE,9,0,29.5,0,84
6/8/2022,3:30:00,Haze,77,79,E,7,0,29.5,0,84
6/8/2022,4:00:00,Haze,77,79,E,7,0,29.5,0,84
6/8/2022,4:30:00,Haze,77,79,E,1,0,29.5,0,84
6/8/2022,5:00:00,Haze,77,79,E,6,0,29.53,0,84
6/8/2022,5:30:00,Haze,77,79,ESE,6,0,29.56,0,84
6/8/2022,6:00:00,Haze,77,79,E,6,0,29.56,0,84
6/8/2022,6:30:00,Haze,77,79,ESE,7,0,29.56,0,84
6/8/2022,7:00:00,Haze,77,79,ESE,6,0,29.56,0,84
6/8/2022,7:30:00,Haze,77,79,S,6,0,29.56,0,84
6/8/2022,8:00:00,Haze,77,74,ESE,6,0,29.56,0,86
6/8/2022,8:30:00,Haze,77,74,S,6,0,29.56,0,86
6/8/2022,9:00:00,Haze,77,74,SSE,6,0,29.56,0,86
6/8/2022,9:30:00,Haze,77,70,SSE,6,0,29.56,0,88
6/8/2022,10:00:00,Haze,77,66,S,7,0,29.56,0,90
6/8/2022,10:30:00,Haze,77,66,S,7,0,29.56,0,90
6/8/2022,11:00:00,Haze,77,66,SSW,7,0,29.56,0,90
6/8/2022,11:30:00,Haze,75,62,SSW,9,0,29.53,0,90
6/8/2022,12:00:00,Haze,77,63,SSW,1,0,29.53,0,91
6/8/2022,12:30:00,Haze,75,59,S,1,0,29.53,0,91
6/8/2022,13:00:00,Haze,75,56,SSW,1,0,29.5,0,93
6/8/2022,13:30:00,Haze,75,56,SSW,1,0,29.5,0,93
6/8/2022,14:00:00,Haze,75,56,S,1,0,29.47,0,93
6/8/2022,14:30:00,Haze,73,52,SSE,1,0,29.47,0,93
6/8/2022,15:00:00,Haze,75,56,SSW,9,0,29.44,0,93
6/8/2022,15:30:00,Haze,75,56,S,9,0,29.44,0,93
6/8/2022,16:00:00,Haze,75,56,SW,9,0,29.44,0,93
6/8/2022,16:30:00,Haze,77,59,S,1,0,29.44,0,93
6/8/2022,17:00:00,Haze,77,63,S,1,0,29.44,0,91
6/8/2022,17:30:00,Haze,77,63,SSW,9,0,29.44,0,91
6/8/2022,18:00:00,Haze,75,59,S,9,0,29.44,0,91
6/8/2022,18:30:00,Haze,75,62,S,1,0,29.47,0,90
6/8/2022,19:00:00,Haze,75,62,SSE,9,0,29.47,0,90
6/8/2022,19:30:00,Haze,75,62,S,9,0,29.5,0,90
6/8/2022,20:00:00,Haze,73,62,SSE,1,0,29.5,0,88
6/8/2022,20:30:00,Haze,73,62,SSE,1,0,29.5,0,88
6/8/2022,21:00:00,Haze,73,62,S,1,0,29.53,0,88
6/8/2022,21:30:00,Haze,73,62,S,1,0,29.53,0,88
6/8/2022,22:00:00,Haze,73,62,SSE,1,0,29.56,0,88
6/8/2022,22:30:00,Haze,73,62,S,9,0,29.56,0,88
6/8/2022,23:00:00,Haze,73,62,S,9,0,29.53,0,88
6/8/2022,23:30:00,Haze,73,62,S,1,0,29.53,0,88
6/9/2022,0:00:00,Haze,73,66,S,1,0,29.53,0,86
6/9/2022,0:30:00,Haze,73,66,S,1,0,29.5,0,86
6/9/2022,1:00:00,Haze,73,66,S,1,0,29.47,0,86
6/9/2022,1:30:00,Haze,75,70,S,1,0,29.47,0,86
6/9/2022,2:00:00,Haze,75,70,S,1,0,29.47,0,86
6/9/2022,2:30:00,Haze,75,70,SSE,1,0,29.5,0,86
6/9/2022,3:00:00,Haze,75,70,S,1,0,29.5,0,86
6/9/2022,3:30:00,Haze,75,70,S,9,0,29.5,0,86
6/9/2022,4:00:00,Haze,75,74,S,9,0,29.5,0,84
6/9/2022,5:00:00,Haze,75,74,SSW,9,0,29.5,0,84
6/9/2022,5:30:00,Haze,75,74,SSW,9,0,29.5,0,84
6/9/2022,6:00:00,Haze,77,79,S,9,0,29.53,0,84
6/9/2022,6:30:00,Haze,77,79,S,8,0,29.53,0,84
6/9/2022,7:00:00,Haze,77,79,S,1,0,29.53,0,84
6/9/2022,7:30:00,Haze,77,79,S,9,0,29.53,0,84
6/9/2022,8:00:00,Haze,77,74,S,1,0,29.56,0,86
6/9/2022,8:30:00,Haze,77,74,S,9,0,29.56,0,86
6/9/2022,9:00:00,Haze,79,75,S,9,0,29.56,0,88
6/9/2022,9:30:00,Haze,79,70,S,1,0,29.56,0,90
6/9/2022,10:00:00,Haze,81,71,S,1,0,29.56,0,91
6/9/2022,10:30:00,Haze,81,71,S,1,0,29.56,0,91
6/9/2022,11:00:00,T-Storm / Windy,79,84,NNW,2,0,29.59,0,84
6/9/2022,11:30:00,T-Storm / Windy,75,94,NNW,2,0,29.59,0,77
6/9/2022,12:00:00,T-Storm,75,94,NW,1,0,29.59,0,77
6/9/2022,12:30:00,T-Storm,75,89,WNW,9,0,29.59,0,79
6/9/2022,13:00:00,Rain,75,89,S,7,0,29.53,0,79
6/9/2022,13:30:00,Rain,75,84,S,7,0,29.53,0,81
6/9/2022,14:00:00,Rain,77,89,S,1,0,29.53,0,81
6/9/2022,14:30:00,T-Storm,75,89,SW,8,0,29.53,0,79
6/9/2022,15:00:00,Rain,75,89,S,1,0,29.53,0,79
6/9/2022,15:30:00,Rain,75,89,S,1,0,29.5,0,79
6/9/2022,16:00:00,Rain,75,89,S,9,0,29.5,0,79
6/9/2022,16:30:00,Rain,75,89,S,9,0,29.5,0,79
6/9/2022,17:00:00,Rain,75,89,S,9,0,29.5,0,79
6/9/2022,17:30:00,Rain,75,89,SSE,9,0,29.5,0,79
6/9/2022,18:00:00,Rain,75,89,SE,6,0,29.5,0,79
6/9/2022,18:30:00,Rain,75,89,SSE,6,0,29.53,0,79
6/9/2022,19:30:00,Haze,73,83,SSE,6,0,29.53,0,79
6/9/2022,20:00:00,Haze,72,78,SSE,6,0,29.56,0,79
6/9/2022,20:30:00,Haze,72,74,ESE,3,0,29.56,0,81
6/9/2022,21:00:00,Haze,73,79,SSE,3,0,29.56,0,81
6/9/2022,21:30:00,Haze,73,79,ENE,6,0,29.56,0,81
6/9/2022,22:00:00,Haze,72,74,SE,5,0,29.59,0,81
6/9/2022,22:30:00,Haze,72,74,S,5,0,29.56,0,81
6/9/2022,23:00:00,Haze,72,74,ESE,3,0,29.56,0,81
6/9/2022,23:30:00,Haze,72,74,E,7,0,29.56,0,81
6/10/2022,0:00:00,Haze,73,79,SE,5,0,29.53,0,81
6/10/2022,0:30:00,Haze,73,79,E,7,0,29.53,0,81
6/10/2022,1:00:00,Haze,73,79,ESE,5,0,29.53,0,81
6/10/2022,1:30:00,Haze,72,78,ENE,3,0,29.53,0,79
6/10/2022,2:00:00,Haze,72,78,ESE,5,0,29.53,0,79
6/10/2022,2:30:00,Haze,72,78,ENE,6,0,29.53,0,79
6/10/2022,3:30:00,Drizzle,73,83,S,7,0,29.53,0,79
6/10/2022,4:00:00,Haze,72,78,SE,1,0,29.5,0,79
6/10/2022,4:30:00,Haze,72,78,SE,7,0,29.5,0,79
6/10/2022,5:00:00,Haze,72,78,CALM,0,0,29.53,0,79
6/10/2022,5:30:00,Haze,72,78,E,3,0,29.53,0,79
